Series_reference,Period,Subject,Suppressed,STATUS,UNITS,Magnitude,Data_value,Group,Series_title_1,Series_title_2,Series_title_3,Series_title_4,Series_title_5
BDCQ.SEE3028A,2012.03,Business Data Collection - BDC,,F,Number,0,17319,Territorial authority by employment variable,Filled jobs (workplace location based),Gisborne District,Actual,,
BDCQ.SEE3028A,2012.06,Business Data Collection - BDC,,F,Number,0,16904,Territorial authority by employment variable,Filled jobs (workplace location based),Gisborne District,Actual,,
BDCQ.SEE3028A,2012.09,Business Data Collection - BDC,,F,Number,0,16473,Territorial authority by employment variable,Filled jobs (workplace location based),Gisborne District,Actual,,
BDCQ.SEE3028A,2012.12,Business Data Collection - BDC,,F,Number,0,16846,Territorial authority by employment variable,Filled jobs (workplace location based),Gisborne District,Actual,,
BDCQ.SEE3028A,2013.03,Business Data Collection - BDC,,F,Number,0,17021,Territorial authority by employment variable,Filled jobs (workplace location based),Gisborne District,Actual,,
BDCQ.SEE3028A,2013.06,Business Data Collection - BDC,,F,Number,0,16785,Territorial authority by employment variable,Filled jobs (workplace location based),Gisborne District,Actual,,
BDCQ.SEE3028A,2013.09,Business Data Collection - BDC,,F,Number,0,16460,Territorial authority by employment variable,Filled jobs (workplace location based),Gisborne District,Actual,,
BDCQ.SEE3028A,2013.12,Business Data Collection - BDC,,F,Number,0,17354,Territorial authority by employment variable,Filled jobs (workplace location based),Gisborne District,Actual,,
BDCQ.SEE3028A,2014.03,Business Data Collection - BDC,,F,Number,0,17503,Territorial authority by employment variable,Filled jobs (workplace location based),Gisborne District,Actual,,
BDCQ.SEE3028A,2014.06,Business Data Collection - BDC,,F,Number,0,17207,Territorial authority by employment variable,Filled jobs (workplace location based),Gisborne District,Actual,,
BDCQ.SEE3028A,2014.09,Business Data Collection - BDC,,F,Number,0,16890,Territorial authority by employment variable,Filled jobs (workplace location based),Gisborne District,Actual,,
BDCQ.SEE3028A,2014.12,Business Data Collection - BDC,,F,Number,0,17539,Territorial authority by employment variable,Filled jobs (workplace location based),Gisborne District,Actual,,
BDCQ.SEE3028A,2015.03,Business Data Collection - BDC,,F,Number,0,17834,Territorial authority by employment variable,Filled jobs (workplace location based),Gisborne District,Actual,,
BDCQ.SEE3028A,2015.06,Business Data Collection - BDC,,F,Number,0,17356,Territorial authority by employment variable,Filled jobs (workplace location based),Gisborne District,Actual,,
BDCQ.SEE3028A,2015.09,Business Data Collection - BDC,,F,Number,0,16816,Territorial authority by employment variable,Filled jobs (workplace location based),Gisborne District,Actual,,
BDCQ.SEE3028A,2015.12,Business Data Collection - BDC,,F,Number,0,17591,Territorial authority by employment variable,Filled jobs (workplace location based),Gisborne District,Actual,,
BDCQ.SEE3028A,2016.03,Business Data Collection - BDC,,F,Number,0,17674,Territorial authority by employment variable,Filled jobs (workplace location based),Gisborne District,Actual,,
BDCQ.SEE3028A,2016.06,Business Data Collection - BDC,,F,Number,0,17516,Territorial authority by employment variable,Filled jobs (workplace location based),Gisborne District,Actual,,
BDCQ.SEE3028A,2016.09,Business Data Collection - BDC,,F,Number,0,17116,Territorial authority by employment variable,Filled jobs (workplace location based),Gisborne District,Actual,,
BDCQ.SEE3028A,2016.12,Business Data Collection - BDC,,F,Number,0,17757,Territorial authority by employment variable,Filled jobs (workplace location based),Gisborne District,Actual,,
BDCQ.SEE3028A,2017.03,Business Data Collection - BDC,,F,Number,0,18115,Territorial authority by employment variable,Filled jobs (workplace location based),Gisborne District,Actual,,
BDCQ.SEE3028A,2017.06,Business Data Collection - BDC,,F,Number,0,18445,Territorial authority by employment variable,Filled jobs (workplace location based),Gisborne District,Actual,,
BDCQ.SEE3028A,2017.09,Business Data Collection - BDC,,F,Number,0,17444,Territorial authority by employment variable,Filled jobs (workplace location based),Gisborne District,Actual,,
BDCQ.SEE3028A,2017.12,Business Data Collection - BDC,,F,Number,0,18220,Territorial authority by employment variable,Filled jobs (workplace location based),Gisborne District,Actual,,
BDCQ.SEE3028A,2018.03,Business Data Collection - BDC,,F,Number,0,18558,Territorial authority by employment variable,Filled jobs (workplace location based),Gisborne District,Actual,,
BDCQ.SEE3028A,2018.06,Business Data Collection - BDC,,F,Number,0,17612,Territorial authority by employment variable,Filled jobs (workplace location based),Gisborne District,Actual,,
BDCQ.SEE3028A,2018.09,Business Data Collection - BDC,,F,Number,0,17755,Territorial authority by employment variable,Filled jobs (workplace location based),Gisborne District,Actual,,
BDCQ.SEE3028A,2018.12,Business Data Collection - BDC,,F,Number,0,18709,Territorial authority by employment variable,Filled jobs (workplace location based),Gisborne District,Actual,,
BDCQ.SEE3028A,2019.03,Business Data Collection - BDC,,F,Number,0,19030,Territorial authority by employment variable,Filled jobs (workplace location based),Gisborne District,Actual,,
BDCQ.SEE3028A,2019.06,Business Data Collection - BDC,,F,Number,0,18835,Territorial authority by employment variable,Filled jobs (workplace location based),Gisborne District,Actual,,
BDCQ.SEE3028A,2019.09,Business Data Collection - BDC,,F,Number,0,18433,Territorial authority by employment variable,Filled jobs (workplace location based),Gisborne District,Actual,,
BDCQ.SEE3028A,2019.12,Business Data Collection - BDC,,F,Number,0,19272,Territorial authority by employment variable,Filled jobs (workplace location based),Gisborne District,Actual,,
BDCQ.SEE3028A,2020.03,Business Data Collection - BDC,,F,Number,0,19594,Territorial authority by employment variable,Filled jobs (workplace location based),Gisborne District,Actual,,
BDCQ.SEE3028A,2020.06,Business Data Collection - BDC,,F,Number,0,19267,Territorial authority by employment variable,Filled jobs (workplace location based),Gisborne District,Actual,,
BDCQ.SEE3028A,2020.09,Business Data Collection - BDC,,R,Number,0,19403,Territorial authority by employment variable,Filled jobs (workplace location based),Gisborne District,Actual,,
BDCQ.SEE3028A,2020.12,Business Data Collection - BDC,,R,Number,0,20120,Territorial authority by employment variable,Filled jobs (workplace location based),Gisborne District,Actual,,
BDCQ.SEE3028A,2021.03,Business Data Collection - BDC,,R,Number,0,20740,Territorial authority by employment variable,Filled jobs (workplace location based),Gisborne District,Actual,,
BDCQ.SEE3028A,2021.06,Business Data Collection - BDC,,R,Number,0,21060,Territorial authority by employment variable,Filled jobs (workplace location based),Gisborne District,Actual,,
BDCQ.SEE3028A,2021.09,Business Data Collection - BDC,,R,Number,0,20196,Territorial authority by employment variable,Filled jobs (workplace location based),Gisborne District,Actual,,
BDCQ.SEE3028A,2021.12,Business Data Collection - BDC,,R,Number,0,21138,Territorial authority by employment variable,Filled jobs (workplace location based),Gisborne District,Actual,,
BDCQ.SEE3028A,2022.03,Business Data Collection - BDC,,R,Number,0,20682,Territorial authority by employment variable,Filled jobs (workplace location based),Gisborne District,Actual,,
BDCQ.SEE3028A,2022.06,Business Data Collection - BDC,,R,Number,0,20807,Territorial authority by employment variable,Filled jobs (workplace location based),Gisborne District,Actual,,
BDCQ.SEE3028A,2022.09,Business Data Collection - BDC,,R,Number,0,20811,Territorial authority by employment variable,Filled jobs (workplace location based),Gisborne District,Actual,,
BDCQ.SEE3028A,2022.12,Business Data Collection - BDC,,R,Number,0,20733,Territorial authority by employment variable,Filled jobs (workplace location based),Gisborne District,Actual,,
BDCQ.SEE3028A,2023.03,Business Data Collection - BDC,,F,Number,0,20210,Territorial authority by employment variable,Filled jobs (workplace location based),Gisborne District,Actual,,
BDCQ.SEE3029A,2011.06,Business Data Collection - BDC,,F,Number,0,2799,Territorial authority by employment variable,Filled jobs (workplace location based),Wairoa District,Actual,,
BDCQ.SEE3029A,2011.09,Business Data Collection - BDC,,F,Number,0,2716,Territorial authority by employment variable,Filled jobs (workplace location based),Wairoa District,Actual,,
BDCQ.SEE3029A,2011.12,Business Data Collection - BDC,,F,Number,0,2767,Territorial authority by employment variable,Filled jobs (workplace location based),Wairoa District,Actual,,
BDCQ.SEE3029A,2012.03,Business Data Collection - BDC,,F,Number,0,2825,Territorial authority by employment variable,Filled jobs (workplace location based),Wairoa District,Actual,,
BDCQ.SEE3029A,2012.06,Business Data Collection - BDC,,F,Number,0,2544,Territorial authority by employment variable,Filled jobs (workplace location based),Wairoa District,Actual,,
BDCQ.SEE3029A,2012.09,Business Data Collection - BDC,,F,Number,0,2576,Territorial authority by employment variable,Filled jobs (workplace location based),Wairoa District,Actual,,
BDCQ.SEE3029A,2012.12,Business Data Collection - BDC,,F,Number,0,2740,Territorial authority by employment variable,Filled jobs (workplace location based),Wairoa District,Actual,,
BDCQ.SEE3029A,2013.03,Business Data Collection - BDC,,F,Number,0,2749,Territorial authority by employment variable,Filled jobs (workplace location based),Wairoa District,Actual,,
BDCQ.SEE3029A,2013.06,Business Data Collection - BDC,,F,Number,0,2576,Territorial authority by employment variable,Filled jobs (workplace location based),Wairoa District,Actual,,
BDCQ.SEE3029A,2013.09,Business Data Collection - BDC,,F,Number,0,2581,Territorial authority by employment variable,Filled jobs (workplace location based),Wairoa District,Actual,,
BDCQ.SEE3029A,2013.12,Business Data Collection - BDC,,F,Number,0,2827,Territorial authority by employment variable,Filled jobs (workplace location based),Wairoa District,Actual,,
BDCQ.SEE3029A,2014.03,Business Data Collection - BDC,,F,Number,0,2892,Territorial authority by employment variable,Filled jobs (workplace location based),Wairoa District,Actual,,
BDCQ.SEE3029A,2014.06,Business Data Collection - BDC,,F,Number,0,2637,Territorial authority by employment variable,Filled jobs (workplace location based),Wairoa District,Actual,,
BDCQ.SEE3029A,2014.09,Business Data Collection - BDC,,F,Number,0,2603,Territorial authority by employment variable,Filled jobs (workplace location based),Wairoa District,Actual,,
BDCQ.SEE3029A,2014.12,Business Data Collection - BDC,,F,Number,0,2795,Territorial authority by employment variable,Filled jobs (workplace location based),Wairoa District,Actual,,
BDCQ.SEE3029A,2015.03,Business Data Collection - BDC,,F,Number,0,2818,Territorial authority by employment variable,Filled jobs (workplace location based),Wairoa District,Actual,,
BDCQ.SEE3029A,2015.06,Business Data Collection - BDC,,F,Number,0,2604,Territorial authority by employment variable,Filled jobs (workplace location based),Wairoa District,Actual,,
BDCQ.SEE3029A,2015.09,Business Data Collection - BDC,,F,Number,0,2586,Territorial authority by employment variable,Filled jobs (workplace location based),Wairoa District,Actual,,
BDCQ.SEE3029A,2015.12,Business Data Collection - BDC,,F,Number,0,2700,Territorial authority by employment variable,Filled jobs (workplace location based),Wairoa District,Actual,,
